ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
99088086,City of Green Condominium,2016.0,RM 1 100 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,650 sq.ft.,Partially Furnished,"Security, Swimming Pool, Gymnasium
100552689,Landmark Residence,2019.0,RM 1 100 per month,Selangor - Kajang,Service Residence,1.0,1.0,1.0,500 sq.ft.,Fully Furnished,"Playground, Squash Court, Jogging Track
100162895,Kenwingston Square Garden,2020.0,RM 1 100 per month,Selangor - Cyberjaya,Service Residence,1.0,1.0,1.0,450 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium
100543371,The Wharf (Puchong),2014.0,RM 1 100 per month,Selangor - Puchong,Service Residence,1.0,1.0,1.0,650 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track
100664729,Solstice @ Pan'gaea,2016.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,450 sq.ft.,Fully Furnished,"Parking, Security, Lift
100754504,Mutiara Ville @ Cyberjaya,2013.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,500 sq.ft.,Fully Furnished,"Parking, Security, Playground
100816075,Menara Geno,2015.0,RM 1 100 per month,Selangor - Subang Jaya,Apartment,1.0,1.0,1.0,550 sq.ft.,Partially Furnished,"Parking, Security, Lift
100599678,Mutiara Ville @ Cyberjaya,2013.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,560 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Jogging Track
100340200,DK Impian,2021.0,RM 1 100 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,592 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium
100519576,Landmark Residence,2019.0,RM 1 100 per month,Selangor - Cheras,Service Residence,1.0,1.0,1.0,500 sq.ft.,Fully Furnished,"Playground, Gymnasium, Tennis Court
100813132,Centrus SoHo 1 @ Cyberjaya,2015.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,450 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Barbeque area
100246337,Horizon Suites,2022.0,RM 1 100 per month,Selangor - Dengkil,Service Residence,1.0,1.0,1.0,478 sq.ft.,Fully Furnished,"Gymnasium, Squash Court, Minimart
100661729,Mutiara Ville @ Cyberjaya,2013.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,1.0,2.0,1.0,560 sq.ft.,Fully Furnished,"Jogging Track, Security, Swimming Pool
100504690,Vega Residensi,2009.0,RM 1 100 per month,Selangor - Cyberjaya,Service Residence,1.0,1.0,1.0,535 sq.ft.,Fully Furnished,"Parking, Lift, Security
100499490,Indah Cempaka,2010.0,RM 1 100 per month,Selangor - Ampang,Apartment,1.0,1.0,1.0,675 sq.ft.,Fully Furnished,"Security, Parking, Playground"
99139326,City of Green Condominium,2016.0,RM 1 100 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,650 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Jogging Track
100816076,Menara Geno,2015.0,RM 1 100 per month,Selangor - Subang Jaya,Apartment,1.0,1.0,1.0,550 sq.ft.,Partially Furnished,"Parking, Security, Lift
100095274,222 Residency,2013.0,RM 1 100 per month,Kuala Lumpur - Setapak,Condominium,2,1.0,2.0,999 sq.ft.,Not Furnished,"Parking, Gymnasium, Club house
100290514,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Not Furnished,"Jogging Track, Parking, Security
100837217,Canopy Hills,2022.0,RM 1 100 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall
99911868,Central Residence @ Sg Besi,2015.0,RM 1 100 per month,Kuala Lumpur - Sungai Besi,Apartment,2,2.0,2.0,565 sq.ft.,Partially Furnished,"Sauna, Playground, Barbeque area
100627534,Alanis @ Warisan Puteri,2022.0,RM 1 100 per month,Selangor - Sepang,Service Residence,2.0,2.0,1.0,559 sq.ft.,Partially Furnished,"Security, Gymnasium, Playground
99686861,Symphony Tower,2018.0,RM 1 100 per month,Selangor - Balakong,Service Residence,2.0,2.0,2.0,1117 sq.ft.,Fully Furnished,"Security, Barbeque area, Sauna
100275835,K Boulevard,2013.0,RM 1 100 per month,Selangor - Puchong,Condominium,2.0,1.0,1.0,752 sq.ft.,Not Furnished,"Security, Swimming Pool, Barbeque area
100608213,Canopy Hills,2022.0,RM 1 100 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Security, Gymnasium, Playground
100606222,Canopy Hills,2022.0,RM 1 100 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Fully Furnished,"Security, Swimming Pool, Jogging Track
100491283,Canopy Hills,2022.0,RM 1 100 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Multipurpose hall, Jogging Track, Gymnasium
100754446,BSP21,2018.0,RM 1 100 per month,Selangor - Jenjarom,Service Residence,2.0,2.0,2.0,947 sq.ft.,Not Furnished,"Playground, Barbeque area, Club house
100209860,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,900 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking
100292813,Garden Plaza @ Garden Residence,2015.0,RM 1 100 per month,Selangor - Cyberjaya,Service Residence,2.0,1.0,2.0,450 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Gymnasium"
100429392,Garden Plaza @ Garden Residence,2015.0,RM 1 100 per month,Selangor - Cyberjaya,Service Residence,2.0,1.0,2.0,750 sq.ft.,Fully Furnished,"Parking, Security, Lift
100234526,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Not Furnished,"Barbeque area, Swimming Pool, Jogging Track
100514648,Domain 5 Apartment,2014.0,RM 1 100 per month,Selangor - Cyberjaya,Service Residence,2.0,1.0,2.0,750 sq.ft.,Fully Furnished,"Playground, Parking, Security
100718209,The Wharf (Puchong),2014.0,RM 1 100 per month,Selangor - Puchong,Service Residence,2.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Jogging Track, Parking
99934854,The Annex @ Medan Connaught,2019.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,9.0,1.0,595 sq.ft.,Partially Furnished,"Gymnasium, Security, Swimming Pool
100102990,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,1.0,650 sq.ft.,Partially Furnished,"Jogging Track, Playground, Parking
98936681,Landmark Residence,2019.0,RM 1 100 per month,Selangor - Kajang,Service Residence,2.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
99855485,The Annex @ Medan Connaught,2019.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,1.0,595 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground
100849827,Taman Cheras Intan,2010.0,RM 1 100 per month,Selangor - Cheras,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
100259482,Pelangi Damansara,2003.0,RM 1 100 per month,Selangor - Kota Damansara,Apartment,3.0,1.0,2.0,750 sq.ft.,Not Furnished,"Security, Parking, Minimart
100587805,Vistaria,2007.0,RM 1 100 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,810 sq.ft.,Partially Furnished,"Security, Parking, Playground
100593453,Oakleaf Park,2000.0,RM 1 100 per month,Selangor - Ampang,Condominium,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Playground, Tennis Court, Jogging Track
100585048,Residensi Aman,2020.0,RM 1 100 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,895 sq.ft.,Partially Furnished,"Parking, Security, Lift
100849338,Sutramas Apartment,2004.0,RM 1 100 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Security, Lift
100591925,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1012 sq.ft.,Partially Furnished,"Barbeque area, Parking, Minimart
100634574,Teratai Residence,2014.0,RM 1 100 per month,Selangor - Ampang,Apartment,3.0,1.0,2.0,950 sq.ft.,Not Furnished,"Parking, Security, Lift
100710544,Amara Service Residences,2014.0,RM 1 100 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,2.0,1051 sq.ft.,Not Furnished,"Playground, Sauna, Security
100634527,The Olive,2020.0,RM 1 100 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
100633317,Seri Jati Apartments @ Setia Alam,2014.0,RM 1 100 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,813 sq.ft.,Partially Furnished,"Parking, Security, Lift
99884470,Platinum OUG Residence,2021.0,RM 1 100 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1100 sq.ft.,Partially Furnished,"Playground, Security, Gymnasium
100800572,Ascotte Boulevard,2017.0,RM 1 100 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,890 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool
99997179,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
100628920,Cyberia SmartHomes,2002.0,RM 1 100 per month,Selangor - Cyberjaya,Condominium,3.0,1.0,2.0,1060 sq.ft.,Not Furnished,"Parking, Security, Lift
98822981,Puncak Banyan,2007.0,RM 1 100 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,810 sq.ft.,Fully Furnished,"Security, Swimming Pool, Minimart
100381420,D'Cassia Apartment,2019.0,RM 1 100 per month,Selangor - Semenyih,Apartment,3.0,1.0,2.0,850 sq.ft.,Fully Furnished,"Security, Sauna, Swimming Pool
99997177,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
100628409,Juta Mines,2005.0,RM 1 100 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,1200 sq.ft.,Not Furnished,"Parking, Gymnasium, Security
99894023,Ketumbar Heights,2010.0,RM 1 100 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,755 sq.ft.,Fully Furnished,"Parking, Security, Lift
100628201,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1020 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Barbeque area
100691283,Magna Ville Condominium,2010.0,RM 1 100 per month,Selangor - Selayang,Condominium,3.0,1.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Security, Lift
100225835,Brem Park 1,1980.0,RM 1 100 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,957 sq.ft.,Not Furnished,"Parking, Squash Court, Jogging Track
99969448,Tiara East,2007.0,RM 1 100 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,1000 sq.ft.,Fully Furnished,"Security, Playground, Tennis Court
100219991,Impiana Sky Residensi,2021.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Gymnasium
100625476,Pangsapuri Seri Kasturi,2015.0,RM 1 100 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,863 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool
99885720,Danau Murni,2005.0,RM 1 100 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,900 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Security
100838502,BSP 21,2018.0,RM 1 100 per month,Selangor - Bandar Saujana Putra,Service Residence,3.0,2.0,2.0,1048 sq.ft.,Partially Furnished,"Playground, Tennis Court, Sauna
100272168,Suria Kipark Damansara,2009.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,948 sq.ft.,Not Furnished,"Playground, Security, Swimming Pool
99859112,Kepong Sentral Condominium,2007.0,RM 1 100 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Not Furnished,"Parking, Security, Lift
100800718,BSP 21,2018.0,RM 1 100 per month,Selangor - Bandar Saujana Putra,Service Residence,3.0,2.0,2.0,1048 sq.ft.,Partially Furnished,"Sauna, Playground, Swimming Pool
99628969,Residensi Bistaria,2013.0,RM 1 100 per month,Selangor - Ampang,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool
100217968,Impiana Sky Residensi,2021.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Gymnasium
100848056,The Olive,2020.0,RM 1 100 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
100423970,Vesta View Apartment @ Taman Putra Impian,2019.0,RM 1 100 per month,Selangor - Kajang,Apartment,3.0,2.0,3.0,1044 sq.ft.,Not Furnished,"Security, Minimart, Swimming Pool
99867215,Sentul Utama Condominium,2009.0,RM 1 100 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,877 sq.ft.,Partially Furnished,"Parking, Security, Lift
100847916,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1020 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Barbeque area
100244453,Residensi KepongMas,2020.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,805 sq.ft.,Not Furnished,"Parking, Lift, Playground
100766092,Amara Service Residences,2014.0,RM 1 100 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,2.0,1051 sq.ft.,Partially Furnished,"Security, Sauna, Gymnasium
100595343,Harmoni @ Eco Majestic,2019.0,RM 1 100 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,900 sq.ft.,Fully Furnished,"Parking, Security, Lift
99865797,Avenue Court,1993.0,RM 1 100 per month,Kuala Lumpur - Old Klang Road,Apartment,3,1.0,2.0,990 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium
99864938,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Jogging Track, Security, Minimart
100830362,Sentrovue,2018.0,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3.0,1.0,2.0,842 sq.ft.,Not Furnished,"Security, Minimart, Parking
100210513,Vista Lavender,2000.0,RM 1 100 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,1017 sq.ft.,Partially Furnished,"Parking, Security, Minimart
99974756,Kepong Sentral Condominium,2007.0,RM 1 100 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Not Furnished,"Security, Swimming Pool, Squash Court
100229650,Suria Kipark Damansara,2009.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,945 sq.ft.,Partially Furnished,"Security, Minimart, Playground
100764203,Seri Mutiara Apartment @ Setia Alam,2015.0,RM 1 100 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,939 sq.ft.,Not Furnished,"Parking, Security, Lift
99710663,Kepong Sentral Condominium,2007.0,RM 1 100 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Not Furnished,"Security, Minimart, Tennis Court
100762401,Kiara Plaza,2017.0,RM 1 100 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,893 sq.ft.,Not Furnished,"Jogging Track, Barbeque area, Multipurpose hall
99870590,1 Petaling,2012.0,RM 1 100 per month,Kuala Lumpur - Sungai Besi,Condominium,3,1.0,2.0,904 sq.ft.,Partially Furnished,"Barbeque area, Security, Swimming Pool
99862470,Impiana Sky Residensi,2021.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security
98487831,Residensi Bistaria,2013.0,RM 1 100 per month,Selangor - Ampang,Condominium,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Swimming Pool, Parking, Security
100758872,Seri Mutiara Apartment @ Setia Alam,2015.0,RM 1 100 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,940 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
100846350,Magna Ville Condominium,2010.0,RM 1 100 per month,Selangor - Selayang,Condominium,3.0,1.0,2.0,1259 sq.ft.,Not Furnished,"Playground, Parking, Gymnasium
99963687,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Lift
100646813,Sentrovue,2018.0,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3.0,1.0,3.0,842 sq.ft.,Partially Furnished,"Parking, Playground, Multipurpose hall
100783921,Casa Tropika,2014.0,RM 1 100 per month,Selangor - Puchong,Condominium,3.0,1.0,2.0,1100 sq.ft.,Not Furnished,"Jogging Track, Lift, Multipurpose hall
99963684,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Lift
100784940,Magna Ville Condominium,2010.0,RM 1 100 per month,Selangor - Selayang,Condominium,3.0,2.0,2.0,996 sq.ft.,Partially Furnished,"Tennis Court, Jogging Track, Parking
100601451,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1020 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Barbeque area
99868715,Lagoon Perdana,2021.0,RM 1 100 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,852 sq.ft.,Partially Furnished,"Multipurpose hall, Gymnasium, Playground
99963378,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Lift
100673339,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1020 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Barbeque area
99872240,Sentrovue,2018.0,RM 1 100 per month,Selangor - Puncak Alam,Apartment,3.0,1.0,2.0,842 sq.ft.,Partially Furnished,"Security, Swimming Pool, Parking
100598603,The Olive,2020.0,RM 1 100 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
100573166,One Selayang,2009.0,RM 1 100 per month,Selangor - Gombak,Apartment,3.0,1.0,2.0,817 sq.ft.,Partially Furnished,"Parking, Security, Playground"
98130580,Ivory Residence,2015.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1288 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Security
100756724,Amara Service Residences,2014.0,RM 1 100 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Playground, Barbeque area, Sauna
98550550,Sutramas Apartment,2004.0,RM 1 100 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Security, Lift
100214774,Residensi KepongMas,2020.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
99186695,Seri Mutiara Apartment @ Setia Alam,2015.0,RM 1 100 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,939 sq.ft.,Partially Furnished,"Parking, Security, Lift
100753512,Simfoni 1,2016.0,RM 1 100 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,1050 sq.ft.,Partially Furnished,"Tennis Court, Barbeque area, Sauna
100826366,Seri Mutiara Apartment @ Setia Alam,2015.0,RM 1 100 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,939 sq.ft.,Partially Furnished,"Parking, Security, Lift
100234953,Ivory Residence,2015.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1300 sq.ft.,Partially Furnished,"Playground, Gymnasium, Jogging Track
100210270,Wangsa Heights,2001.0,RM 1 100 per month,Kuala Lumpur - Ampang,Condominium,3,1.0,1.0,958 sq.ft.,Partially Furnished,"Swimming Pool, Security, Gymnasium
100589434,Vista Alam Serviced Apartment,2014.0,RM 1 100 per month,Selangor - Shah Alam,Service Residence,3.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Parking, Security, Playground
100588325,Residensi Zamrud @ Kajang,2019.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1023 sq.ft.,Partially Furnished,"Security, Parking, Playground
99524617,Sri Suajaya Condominiums,1996.0,RM 1 100 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift
100849761,Tiara ParkHomes,2013.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1034 sq.ft.,Not Furnished,"Security, Swimming Pool, Gymnasium
100582955,Flora Damansara,2015.0,RM 1 100 per month,Selangor - Damansara Perdana,Condominium,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
98162686,Petaling Indah Condominiums,2005.0,RM 1 100 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,888 sq.ft.,Fully Furnished,"Parking, Security, Lift
100702498,Calisa Residences,2015.0,RM 1 100 per month,Selangor - Puchong,Service Residence,3.0,1.0,2.0,989 sq.ft.,Not Furnished,"Parking, Security, Lift"
100649637,Subang Suria,2005.0,RM 1 100 per month,Selangor - Shah Alam,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Parking
99847816,Kepong Sentral Condominium,2007.0,RM 1 100 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Partially Furnished,"Minimart, Tennis Court, Parking
100268598,Brem Park 1,1980.0,RM 1 100 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1100 sq.ft.,Fully Furnished,"Security, Minimart, Squash Court
100579368,Calisa Residences,2015.0,RM 1 100 per month,Selangor - Puchong,Service Residence,3.0,1.0,2.0,989 sq.ft.,Not Furnished,"Security, Parking, Lift"
100577946,Ivory Residence,2015.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1228 sq.ft.,Partially Furnished,"Jogging Track, Playground, Swimming Pool
99909032,Genting Court Condominium,1995.0,RM 1 100 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Minimart, Parking, Security
