ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
99998178,Bintang Mas,2017.0,RM 1 550 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1037 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Parking
99997961,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium
99998162,Serini Melawati,2018.0,RM 2 000 per month,Kuala Lumpur - Taman Melawati,Service Residence,2,2.0,2.0,836 sq.ft.,Partially Furnished,"Security, Minimart, Parking
99997629,Anggun Puri,2008.0,RM 1 800 per month,Kuala Lumpur - Solaris Dutamas,Condominium,3,2.0,2.0,950 sq.ft.,Partially Furnished,"Security, Swimming Pool, Minimart
99997584,Kuchai Avenue,2009.0,RM 1 250 per month,Kuala Lumpur - Kuchai Lama,Service Residence,3,1.0,2.0,950 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground"
99997506,Platinum Splendor Residensi Semarak,2020.0,RM 1 800 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,926 sq.ft.,Partially Furnished,"Sauna, Playground, Swimming Pool
99997179,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
99997177,Majestic Maxim,2021.0,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
99996808,Platinum Splendor Residensi Semarak,2020.0,RM 1 600 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,926 sq.ft.,Partially Furnished,"Security, Sauna, Minimart
99996805,PV9 Residences @ Taman Melati,2022.0,RM 1 800 per month,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
99859112,Kepong Sentral Condominium,2007.0,RM 1 100 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Not Furnished,"Parking, Security, Lift
99996393,PV9 Residences @ Taman Melati,2022.0,RM 2 000 per month,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
99996373,Dorsett Residences Sri Hartamas,2018.0,RM 1 250 per month,Kuala Lumpur - Sri Hartamas,Service Residence,1,1.0,1.0,500 sq.ft.,Fully Furnished,"Parking, Gymnasium, Club house
99995376,Bougainvilla,2007.0,RM 1 400 per month,Kuala Lumpur - Segambut,Condominium,3,1.0,2.0,1049 sq.ft.,Partially Furnished,"Minimart, Jogging Track, Sauna
99995147,The Herz,2020.0,RM 2 000 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,3.0,1073 sq.ft.,Partially Furnished,"Tennis Court, Jogging Track, Lift
99995058,Reizz Residence,2019.0,RM 2 000 per month,Kuala Lumpur - Ampang Hilir,Service Residence,2,1.0,1.0,697 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Security
99995121,Platinum Splendor Residensi Semarak,2020.0,RM 2 400 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1065 sq.ft.,Fully Furnished,"Security, Squash Court, Lift
96926013,D'Sands Residence,2017.0,RM 1 350 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,2.0,1.0,730 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Barbeque area
99874024,The Haute,2019.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Security, Gymnasium, Swimming Pool
99994237,Kiaramas Ayuria,2008.0,RM 4 300 per month,Kuala Lumpur - Mont Kiara,Condominium,4,2.0,3.0,2100 sq.ft.,Fully Furnished,"Swimming Pool, Squash Court, Parking
99994263,Vivo Residential @ 9 Seputeh,2018.0,RM 3 000 per month,Kuala Lumpur - Seputeh,Service Residence,3,1.0,2.0,1300 sq.ft.,Fully Furnished,"Multipurpose hall, Barbeque area, Sauna
99747683,Lido Residency,2016.0,RM 2 100 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,960 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium
99908084,Panorama Residences (Sentul),2014.0,RM 1 800 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1100 sq.ft.,Fully Furnished,"Minimart, Jogging Track, Swimming Pool
99994077,Bayu Tasik 2,1998.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,960 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security
99994161,Bougainvilla,2007.0,RM 1 400 per month,Kuala Lumpur - Segambut,Condominium,3,1.0,2.0,1049 sq.ft.,Fully Furnished,"Security, Sauna, Minimart
99993579,Banyan Tree,2015.0,RM 16 800 per month,Kuala Lumpur - KLCC,Condominium,3,2.0,5.0,2197 sq.ft.,Fully Furnished,"Parking, Security, Lift
99486827,Chymes @ Gurney,2016.0,RM 2 700 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1372 sq.ft.,Partially Furnished,"Parking, Security, Lift
99993288,Pearl Suria,2016.0,RM 1 900 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1202 sq.ft.,Fully Furnished,"Parking, Security, Lift
99992821,Impiana Sky Residensi,2021.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall
99992293,Suria Kipark Damansara,2009.0,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,948 sq.ft.,Partially Furnished,"Minimart, Security, Swimming Pool
99992088,Amaya Maluri,2013.0,RM 2 400 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,920 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground
99992077,Faber Ria,1985.0,RM 1 400 per month,Kuala Lumpur - Taman Desa,Condominium,2,1.0,2.0,1050 sq.ft.,Partially Furnished,"Barbeque area, Club house, Gymnasium
99991563,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 899 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1.0,2.0,860 sq.ft.,Fully Furnished,"Parking, Security, Minimart
99991491,Viva Residency,2009.0,RM 1 799 per month,Kuala Lumpur - Jalan Ipoh,Condominium,2,1.0,2.0,850 sq.ft.,Fully Furnished,"Security, Squash Court, Gymnasium
99991648,Ativo Suites @ Damansara Avenue,2021.0,RM 1 800 per month,Kuala Lumpur - Sri Damansara,Service Residence,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Security, Minimart, Playground
99991454,Serini Melawati,2018.0,RM 1 799 per month,Kuala Lumpur - Taman Melawati,Condominium,2,2.0,1.0,640 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking
99991601,Emerald Hills,2025.0,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,2,2.0,2.0,893 sq.ft.,Not Furnished,"Parking, Security, Club house
99991066,M Vertica,2023.0,RM 3 000 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1030 sq.ft.,Fully Furnished,"Security, Playground, Jogging Track
99990821,Platinum Hill PV 8,2010.0,RM 1 850 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,3.0,1600 sq.ft.,Partially Furnished,"Gymnasium, Jogging Track, Playground
99990963,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1226 sq.ft.,Partially Furnished,"Security, Sauna, Club house
99990651,Wangsa Heights,2001.0,RM 800 per month,Kuala Lumpur - Ampang,Condominium,1,1.0,1.0,660 sq.ft.,Fully Furnished,"Swimming Pool, Squash Court, Security
99990418,South View Serviced Apartments,2017.0,RM 2 250 per month,Kuala Lumpur - Bangsar South,Service Residence,2,1.0,1.0,648 sq.ft.,Fully Furnished,"Parking, Security, Lift
99990055,Merdeka Villa,2006.0,RM 1 700 per month,Kuala Lumpur - Ampang,Apartment,3,1.0,2.0,1000 sq.ft.,Fully Furnished,"Parking, Security, Playground
99990155,United Point Residence @ North Kiara,2019.0,RM 580 000 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958 sq.ft.,Fully Furnished,"Parking, Security, Lift
99990141,Savio Riana Dutamas Residence,2019.0,RM 1 900 per month,Kuala Lumpur - Segambut,Service Residence,2,2.0,2.0,903 sq.ft.,Partially Furnished,"Parking, Security, Lift
99989670,Putra Villa,2007.0,RM 1 700 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,950 sq.ft.,Partially Furnished,"Parking, Security, Lift
99989793,Taragon Puteri Bintang,2009.0,RM 1 500 per month,Kuala Lumpur - Pudu,Service Residence,1,1.0,1.0,520 sq.ft.,Fully Furnished,"Sauna, Gymnasium, Playground
99989541,Viva Residency,2009.0,RM 1 799 per month,Kuala Lumpur - Jalan Ipoh,Condominium,2,1.0,2.0,840 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area
99545504,M Vertica,2023.0,RM 2 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Lift, Tennis Court, Jogging Track
97332655,Platinum Splendor Residensi Semarak,2020.0,RM 1 450 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Not Furnished,"Parking, Security, Lift
99989096,Far East Residence,2021.0,RM 2 200 per month,Kuala Lumpur - Kuchai Lama,Service Residence,3,2.0,3.0,1106 sq.ft.,Fully Furnished,"Barbeque area, Security, Minimart
98988850,Bayu Tasik 1,1999.0,RM 1 350 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Partially Furnished,"Security, Minimart, Barbeque area
98689331,Platinum Splendor Residensi Semarak,2020.0,RM 1 800 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1065 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Lift
99811112,Platinum Splendor Residensi Semarak,2020.0,RM 1 850 per month,Kuala Lumpur - Keramat,Condominium,3,1.0,2.0,900 sq.ft.,Fully Furnished,"Swimming Pool, Tennis Court, Minimart
98662809,Platinum Splendor Residensi Semarak,2020.0,RM 2 499 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift
99810411,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 2 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,2.0,2.0,850 sq.ft.,Fully Furnished,"Minimart, Playground, Gymnasium
99988880,Enesta,2021.0,RM 1 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,978 sq.ft.,Partially Furnished,"Parking, Security, Tennis Court
99988803,Residensi Suria Pantai,2020.0,RM 1 550 per month,Kuala Lumpur - Pantai,Apartment,3,1.0,2.0,810 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Swimming Pool
99988281,Trinity Aquata,2019.0,RM 1 900 per month,Kuala Lumpur - Sungai Besi,Condominium,3,1.0,2.0,839 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security
99988239,Pearl Suria,2016.0,RM 2 550 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1148 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security
99590123,The Forum,1993.0,RM 2 500 per month,Kuala Lumpur - KL City,Condominium,3,1.0,2.0,1005 sq.ft.,Fully Furnished,"Sauna, Security, Minimart
99987795,Changkat View Condominium,2009.0,RM 1 999 per month,Kuala Lumpur - Solaris Dutamas,Condominium,3,1.0,2.0,1000 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Security
99527579,Banyan Tree,2015.0,RM 9 500 per month,Kuala Lumpur - KLCC,Service Residence,3,2.0,2.0,1786 sq.ft.,Fully Furnished,"Lift, Parking","Air-Cond
99902571,Parc 3,2021.0,RM 2 900 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,931 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Barbeque area
99904309,M Vertica,2023.0,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Tennis Court, Jogging Track, Barbeque area
99987423,Regalia Residence,2012.0,RM 1 750 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1.0,1.0,650 sq.ft.,Fully Furnished,"Playground, Squash Court, Swimming Pool
99987204,UNA Serviced Apartment @ Peel,2020.0,RM 3 500 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,1012 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking
99830896,The Holmes 2,2021.0,RM 1 900 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,950 sq.ft.,Partially Furnished,"Multipurpose hall, Swimming Pool, Gymnasium
99986855,Lido Residency,2016.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,998 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Barbeque area
99986847,The Hipster @ Taman Desa,2022.0,RM 1 988 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,988 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Squash Court
99986698,The Hipster @ Taman Desa,2022.0,RM 1 388 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,958 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Squash Court
99986422,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 900 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground
99986606,Endah Regal,1995.0,RM 1 550 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1100 sq.ft.,Fully Furnished,"Gymnasium, Parking, Sauna
99850603,Impiana Sky Residensi,2021.0,RM 1 350 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking
99986328,Pearl Suria,2016.0,RM 2 199 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1202 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool
99986251,Parc 3,2021.0,RM 3 000 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,865 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium
99985639,The Hermington,2021.0,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,2.0,1100 sq.ft.,Partially Furnished,"Jogging Track, Sauna, Parking
99985579,The Hermington,2021.0,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,2.0,1100 sq.ft.,Partially Furnished,"Jogging Track, Sauna, Parking
99985557,Changkat View Condominium,2009.0,RM 1 500 per month,Kuala Lumpur - Solaris Dutamas,Condominium,2,1.0,1.0,600 sq.ft.,Fully Furnished,"Minimart, Squash Court, Sauna
99985750,OHako,2019.0,RM 1 699 per month,Kuala Lumpur - Puchong,Service Residence,3,2.0,2.0,955 sq.ft.,Partially Furnished,"Playground, Minimart, Swimming Pool
99985721,Amaya Maluri,2013.0,RM 2 200 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,920 sq.ft.,Fully Furnished,"Parking, Security, Lift
99985474,Pinnacle PJ,2016.0,RM 2 200 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,2.0,3.0,918 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Swimming Pool
99985204,28 Boulevard,2019.0,RM 1 500 per month,Kuala Lumpur - Pandan Perdana,Apartment,1,1.0,1.0,466 sq.ft.,Fully Furnished,"Minimart, Tennis Court, Swimming Pool
99985254,Central Residence @ Sg Besi,2015.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Apartment,3,1.0,2.0,954 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Playground
99985426,Viva Residency,2009.0,RM 1 780 per month,Kuala Lumpur - Jalan Ipoh,Condominium,2,1.0,2.0,900 sq.ft.,Fully Furnished,"Gymnasium, Security, Swimming Pool
99985395,OHako,2019.0,RM 1 899 per month,Kuala Lumpur - Puchong,Service Residence,3,2.0,2.0,1200 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Gymnasium
99985381,Impiana Sky Residensi,2021.0,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Playground, Gymnasium, Security
99985347,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 900 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Gymnasium, Playground, Swimming Pool
99984816,Pinnacle PJ,2016.0,RM 1 990 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,2.0,3.0,928 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool
99985054,Casa Idaman,2010.0,RM 1 200 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,1.0,2.0,1400 sq.ft.,Not Furnished,"Parking, Security, Lift
99984905,Panorama Residences (Sentul),2014.0,RM 1 550 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1100 sq.ft.,Fully Furnished,"Parking, Security, Lift
99512902,Arte Plus Jalan Ampang,2018.0,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,2,1.0,1.0,650 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track
99984715,M Vertica,2023.0,RM 2 500 per month,Kuala Lumpur - Cheras,Apartment,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track
99984339,Maxim Citilights,2017.0,RM 1 500 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,1001 sq.ft.,Not Furnished,"Multipurpose hall, Security, Swimming Pool
99984652,M Centura,2021.0,RM 1 850 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Gymnasium, Sauna
98997085,The Havre @ Bukit Jalil,2020.0,RM 1 899 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,3.0,1023 sq.ft.,Partially Furnished,"Jogging Track, Lift, Multipurpose hall
99984572,United Point Residence @ North Kiara,2019.0,RM 2 000 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958 sq.ft.,Fully Furnished,"Parking, Security, Lift
99900205,Setia SKY Residences,2011.0,RM 4 000 per month,Kuala Lumpur - KLCC,Condominium,4,2.0,3.0,1200 sq.ft.,Fully Furnished,"Parking, Security, Club house
99983976,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Parking, Security, Lift
99846195,Star Residences,2019.0,RM 2 800 per month,Kuala Lumpur - KLCC,Service Residence,1,1.0,1.0,600 sq.ft.,Fully Furnished,"Parking, Security, Lift
99635058,Mizumi Residences,2020.0,RM 1 800 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,901 sq.ft.,Partially Furnished,"Parking, Security, Lift
99983278,KL Traders Square Residences,2019.0,RM 2 700 per month,Kuala Lumpur - Gombak,Service Residence,4,2.0,2.0,924 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool
99983039,Secoya Residences,2019.0,RM 3 800 per month,Kuala Lumpur - Pantai,Condominium,3,2.0,3.0,1360 sq.ft.,Fully Furnished,"Playground, Sauna, Jogging Track
99983161,Bayu Tasik 1,1999.0,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,940 sq.ft.,Not Furnished,"Security, Playground, Barbeque area
99982865,The Era,2021.0,RM 2 600 per month,Kuala Lumpur - Segambut,Condominium,2,2.0,2.0,883 sq.ft.,Fully Furnished,"Parking, Sauna, Playground
99982572,Maxim Residences,2017.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,1050 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking
99982646,Petalz Residences @ Old Klang Road,2016.0,RM 2 500 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,1.0,2.0,935 sq.ft.,Fully Furnished,"Gymnasium, Parking, Playground
99643263,Sinaran Wangsa Maju,2022.0,RM 2 000 per month,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Lift, Multipurpose hall, Gymnasium
98996798,The Ridge @ KL East,2020.0,RM 3 000 per month,Kuala Lumpur - Ampang,Service Residence,2,2.0,2.0,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Barbeque area
99611948,Maxim Residences,2017.0,RM 1 200 per month,Kuala Lumpur - Cheras,Service Residence,1,1.0,1.0,680 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security
99981420,Platinum Teratai Residence,2019.0,RM 1 550 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,950 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Swimming Pool
99981709,M Suites,2013.0,RM 3 500 per month,Kuala Lumpur - Ampang Hilir,Service Residence,3,2.0,2.0,1529 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Barbeque area
98899723,Angkasa Condominiums,2005.0,RM 1 980 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,930 sq.ft.,Partially Furnished,"Tennis Court, Parking, Security
99651340,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Tennis Court
99981406,Bayu Tasik 2,1998.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,930 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Gymnasium
99981399,Emerald Hills,2025.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,893 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Club house
99546528,Petalz Residences @ Old Klang Road,2016.0,RM 2 200 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,2.0,2.0,895 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool
98813540,Platinum Splendor Residensi Semarak,2020.0,RM 1 500 per month,Kuala Lumpur - Keramat,Condominium,3,1.0,2.0,882 sq.ft.,Partially Furnished,"Security, Lift, Parking
99980903,28 Boulevard,2019.0,RM 1 200 per month,Kuala Lumpur - Pandan Perdana,Apartment,1,1.0,1.0,450 sq.ft.,Partially Furnished,"Tennis Court, Gymnasium, Squash Court
99981111,THE FENNEL AT SENTUL EAST,2017.0,RM 2 600 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1237 sq.ft.,Fully Furnished,"Parking, Security, Lift
99981042,The Tamarind,2005.0,RM 2 000 per month,Kuala Lumpur - Sentul,Condominium,4,1.0,2.0,1345 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Parking
99882032,Endah Regal,1995.0,RM 1 600 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1141 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Parking
98960152,Setia SKY Residences,2011.0,RM 4 500 per month,Kuala Lumpur - KLCC,Condominium,4,2.0,3.0,1200 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security
99980656,Desa Green,1997.0,RM 2 400 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1.0,2.0,935 sq.ft.,Partially Furnished,"Playground, Parking, Security
99980190,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99979834,One Maxim,2020.0,RM 1 600 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,819 sq.ft.,Fully Furnished,"Playground, Gymnasium, Swimming Pool
